title,address,accsess,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
東急多摩川線 武蔵新田駅 10階建 新築,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											8階",18.6万円,15000円,18.6万円,18.6万円,2LDK,54.74m2
東急多摩川線 武蔵新田駅 10階建 新築,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											9階",18.6万円,15000円,18.6万円,18.6万円,2LDK,54.74m2
京王線 千歳烏山駅 3階建 築4年,東京都世田谷区南烏山４,"
京王線/千歳烏山駅 歩5分
京王線/芦花公園駅 歩9分
京王線/八幡山駅 歩19分
","
築4年
3階建
","
											2-3階",12.4万円,5000円,12.4万円,12.4万円,2LDK,49.1m2
東急多摩川線 武蔵新田駅 2階建 新築,東京都大田区下丸子１,"
東急多摩川線/武蔵新田駅 歩5分
東急多摩川線/下丸子駅 歩10分
東急池上線/千鳥町駅 歩14分
","
新築
2階建
","
											1階",16万円,-,16万円,16万円,2LDK,56.1m2
東急多摩川線 武蔵新田駅 2階建 新築,東京都大田区下丸子１,"
東急多摩川線/武蔵新田駅 歩5分
東急多摩川線/下丸子駅 歩10分
東急池上線/千鳥町駅 歩14分
","
新築
2階建
","
											2階",16.5万円,-,16.5万円,16.5万円,2LDK,56.1m2
(仮称）グランキ大森ガーデン,東京都大田区大森中２,"
京急本線/梅屋敷駅 歩5分
京急本線/大森町駅 歩7分
京急本線/京急蒲田駅 歩15分
","
新築
3階建
","
											2階",16.9万円,6000円,16.9万円,16.9万円,2LDK,50.09m2
ステージファースト洗足池,東京都大田区東雪谷１,"
東急池上線/洗足池駅 歩3分
東急目黒線/大岡山駅 歩14分
東急池上線/石川台駅 歩8分
","
築1年
7階建
","
											5階",17.8万円,10000円,17.8万円,17.8万円,2SLDK,47.16m2
ステージファースト洗足池,東京都大田区東雪谷１,"
東急池上線/洗足池駅 歩3分
東急目黒線/大岡山駅 歩14分
東急池上線/石川台駅 歩8分
","
築1年
7階建
","
											5階",17.8万円,10000円,17.8万円,17.8万円,2SLDK,47.16m2
東急池上線 洗足池駅 7階建 築1年,東京都大田区東雪谷１,"
東急池上線/洗足池駅 歩3分
東急池上線/長原駅 歩12分
東急大井町線/北千束駅 歩15分
","
築1年
7階建
","
											5階",17.8万円,10000円,17.8万円,17.8万円,2SLDK,47.16m2
京急本線 梅屋敷駅 3階建 新築,東京都大田区大森中２,"
京急本線/梅屋敷駅 歩5分
京急空港線/京急蒲田駅 歩15分
京急本線/大森町駅 歩8分
","
新築
3階建
","
											2階",17.2万円,6000円,17.2万円,17.2万円,2LDK,51.62m2
ＣＯＲＴＥＺＥ池上,東京都大田区池上６,"
東急池上線/池上駅 歩4分
東急池上線/蓮沼駅 歩11分
ＪＲ京浜東北線/蒲田駅 歩20分
","
新築
3階建
","
											2階",19.1万円,6000円,19.1万円,19.1万円,2SLDK,57.62m2
東急池上線 池上駅 3階建 新築,東京都大田区池上６,"
東急池上線/池上駅 歩4分
東急池上線/蓮沼駅 歩11分
ＪＲ京浜東北線/蒲田駅 歩20分
","
新築
3階建
","
											2階",19.1万円,6000円,19.1万円,19.1万円,2SLDK,57.62m2
南千束戸建て,東京都大田区南千束３,"
東急目黒線/大岡山駅 歩5分
東急大井町線/北千束駅 歩12分
東急池上線/洗足池駅 歩12分
","
築3年
2階建
","
											1階",18万円,15000円,18万円,18万円,2LDK,57.33m2
南千束戸建て,東京都大田区南千束３,"
東急目黒線/大岡山駅 歩5分
東急大井町線/北千束駅 歩12分
東急池上線/洗足池駅 歩12分
","
築3年
2階建
","
											2階",19万円,10000円,19万円,19万円,2LDK,57.33m2
京急本線 雑色駅 6階建 築1年,東京都大田区東六郷１,"
京急本線/雑色駅 歩5分
京急空港線/糀谷駅 歩17分
京急本線/京急蒲田駅 歩16分
","
築1年
6階建
","
											3階",18.3万円,10000円,18.3万円,18.3万円,2LDK,48.15m2
ロジェ代田,東京都世田谷区代田４,"
京王井の頭線/東松原駅 歩5分
京王井の頭線/新代田駅 歩8分
小田急線/世田谷代田駅 歩9分
","
築3年
2階建
","
											1階",15.5万円,5500円,-,15.5万円,2LDK,51.46m2
京王井の頭線 東松原駅 2階建 築3年,東京都世田谷区代田４,"
京王井の頭線/東松原駅 歩5分
京王井の頭線/新代田駅 歩8分
京王線/明大前駅 歩17分
","
築3年
2階建
","
											1階",15.5万円,5500円,-,15.5万円,2LDK,40.86m2
メゾン　ド　リーリエ,東京都大田区下丸子１,"
東急多摩川線/武蔵新田駅 歩5分
東急多摩川線/下丸子駅 歩8分
東急池上線/千鳥町駅 歩13分
","
新築
4階建
","
											1階",19万円,15000円,19万円,38万円,2LDK,62.14m2
メゾン　ド　リーリエ,東京都大田区下丸子１,"
東急多摩川線/武蔵新田駅 歩5分
東急多摩川線/下丸子駅 歩8分
東急池上線/千鳥町駅 歩13分
","
新築
4階建
","
											2階",19.7万円,15000円,19.7万円,39.4万円,2LDK,62.44m2
メゾン　ド　リーリエ,東京都大田区下丸子１,"
東急多摩川線/武蔵新田駅 歩5分
東急多摩川線/下丸子駅 歩8分
東急池上線/千鳥町駅 歩13分
","
新築
4階建
","
											3階",20万円,15000円,20万円,40万円,2LDK,62.14m2
京王線 上北沢駅 4階建 築3年,東京都世田谷区上北沢５,"
京王線/上北沢駅 歩5分
京王線/八幡山駅 歩7分
京王線/桜上水駅 歩15分
","
築3年
4階建
","
											4階",15.9万円,10000円,15.9万円,-,2LDK,40.12m2
京急本線 梅屋敷駅 3階建 新築,東京都大田区大森中２,"
京急本線/梅屋敷駅 歩3分
京急本線/大森町駅 歩8分
京急本線/京急蒲田駅 歩15分
","
新築
3階建
","
											1階",16.7万円,6500円,16.7万円,25.05万円,2LDK,51.39m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											1階",17.8万円,8500円,17.8万円,35.6万円,2LDK,55.69m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											2階",18.3万円,8500円,18.3万円,36.6万円,2LDK,52.23m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											3階",18.4万円,8500円,18.4万円,36.8万円,2LDK,52.23m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											2階",18.6万円,8500円,18.6万円,37.2万円,2LDK,55.69m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											4階",18.6万円,8500円,18.6万円,37.2万円,2LDK,52.23m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											3階",18.7万円,8500円,18.7万円,37.4万円,2LDK,55.69m2
（仮称）東矢口3丁目メゾン,東京都大田区東矢口３,"
東急池上線/蓮沼駅 歩4分
ＪＲ京浜東北線/蒲田駅 歩9分
東急多摩川線/矢口渡駅 歩12分
","
新築
4階建
","
											4階",18.9万円,8500円,18.9万円,37.8万円,2LDK,55.69m2
つくばエクスプレス 六町駅 2階建 築2年,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											1-2階",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
つくばエクスプレス 六町駅 2階建 築2年,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											-",19.8万円,-,19.8万円,19.8万円,3LDK,86.53m2
つくばエクスプレス 六町駅 2階建 築2年,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											1-2階",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
都営浅草線 馬込駅 3階建 新築,東京都大田区北馬込２,"
都営浅草線/馬込駅 歩3分
東急大井町線/荏原町駅 歩10分
都営浅草線/中延駅 歩13分
","
新築
3階建
","
											1階",17.5万円,-,17.5万円,35万円,2LDK,49.16m2
REGALO奥沢自由が丘,東京都世田谷区奥沢８,"
東急大井町線/九品仏駅 歩5分
東急大井町線/尾山台駅 歩7分
東急東横線/自由が丘駅 歩15分
","
築4年
地下1地上3階建
","
											1階",17万円,13000円,17万円,17万円,2LDK,49.08m2
Shamaison　Cattleya,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩3分
東京メトロ千代田線/北綾瀬駅 歩18分
つくばエクスプレス/青井駅 歩18分
","
築3年
3階建
","
											2階",17.6万円,7000円,17.6万円,35.2万円,3LDK,75.33m2
東急多摩川線 沼部駅 3階建 築5年,東京都大田区田園調布本町,"
東急多摩川線/沼部駅 歩1分
東急東横線/多摩川駅 歩12分
東急池上線/御嶽山駅 歩13分
","
築5年
3階建
","
											3階",15.9万円,4000円,15.9万円,15.9万円,2LDK,64.2m2
Ｎ　Ｆｌａｔ（エヌフラット）,東京都世田谷区等々力２,"
東急大井町線/尾山台駅 歩5分
東急大井町線/等々力駅 歩7分
東急大井町線/九品仏駅 歩15分
","
築3年
2階建
","
											1階",18.5万円,3000円,-,18.5万円,2LDK,56.26m2
IL GIGLIO,東京都板橋区清水町,"
都営三田線/本蓮沼駅 歩5分
都営三田線/板橋本町駅 歩8分
東武東上線/中板橋駅 歩24分
","
新築
3階建
","
											3階",17.5万円,5000円,17.5万円,17.5万円,3LDK,64.48m2
東京メトロ東西線 神楽坂駅 地下1地上4階建 新築,東京都新宿区矢来町,"
東京メトロ東西線/神楽坂駅 歩4分
都営大江戸線/牛込神楽坂駅 歩7分
東京メトロ有楽町線/飯田橋駅 歩13分
","
新築
地下1地上4階建
","
											B1階",18.1万円,8000円,-,-,2LDK,45.14m2
Ｈｅｒｍｅ神楽坂,東京都新宿区矢来町,"
東京メトロ東西線/神楽坂駅 歩4分
都営大江戸線/牛込神楽坂駅 歩7分
東京メトロ有楽町線/飯田橋駅 歩13分
","
新築
地下1地上4階建
","
											B1階",18.1万円,8000円,-,-,2LDK,45.14m2
シュタインズゲート成城,東京都世田谷区成城２,"
小田急線/成城学園前駅 歩4分
小田急線/祖師ヶ谷大蔵駅 歩9分
小田急線/喜多見駅 歩22分
","
築4年
3階建
","
											1階",18.2万円,6000円,18.2万円,40万円,2LDK,53.99m2
テラスハウス蓮沼,東京都板橋区蓮沼町,"
都営三田線/本蓮沼駅 歩5分
都営三田線/志村坂上駅 歩12分
ＪＲ埼京線/北赤羽駅 歩27分
","
新築
2階建
","
											1-2階",18万円,-,18万円,18万円,3LDK,69.14m2
東急田園都市線 用賀駅 5階建 新築,東京都世田谷区用賀２,"
東急田園都市線/用賀駅 歩3分
東急田園都市線/桜新町駅 歩15分
東急大井町線/上野毛駅 歩22分
","
新築
5階建
","
											2階",18.4万円,10000円,18.4万円,18.4万円,2LDK,40.45m2
東急田園都市線 用賀駅 5階建 新築,東京都世田谷区用賀２,"
東急田園都市線/用賀駅 歩3分
東急田園都市線/桜新町駅 歩15分
東急大井町線/上野毛駅 歩22分
","
新築
5階建
","
											3階",18.5万円,10000円,18.5万円,18.5万円,2LDK,40.45m2
シャトー・ドゥ・ペール,東京都板橋区高島平１,"
都営三田線/西台駅 歩5分
都営三田線/蓮根駅 歩9分
都営三田線/高島平駅 歩18分
","
築2年
4階建
","
											3階",19.9万円,6000円,19.9万円,19.9万円,3LDK,92.66m2
東急目黒線 奥沢駅 4階建 築3年,東京都世田谷区奥沢３,"
東急目黒線/奥沢駅 歩2分
東急東横線/自由が丘駅 歩10分
東急東横線/田園調布駅 歩13分
","
築3年
4階建
","
											4階",18万円,-,18万円,18万円,2LDK,48.44m2
小田急線 祖師ヶ谷大蔵駅 2階建 築5年,東京都世田谷区砧６,"
小田急線/祖師ヶ谷大蔵駅 歩2分
小田急線/成城学園前駅 歩15分
小田急線/千歳船橋駅 歩20分
","
築5年
2階建
","
											2階",19万円,-,19万円,19万円,2LDK,62.4m2
石神井公園AP,東京都練馬区石神井町２,"
西武池袋線/石神井公園駅 歩5分
西武池袋線/練馬高野台駅 歩10分
西武新宿線/上井草駅 歩33分
","
新築
2階建
","
											1階",18.2万円,4000円,18.2万円,18.2万円,3LDK,57.96m2
石神井公園AP,東京都練馬区石神井町２,"
西武池袋線/石神井公園駅 歩5分
西武池袋線/練馬高野台駅 歩10分
西武新宿線/上井草駅 歩33分
","
新築
2階建
","
											2階",18.6万円,4000円,18.6万円,18.6万円,3LDK,60.52m2
石神井公園AP,東京都練馬区石神井町２,"
西武池袋線/石神井公園駅 歩5分
西武池袋線/練馬高野台駅 歩10分
西武新宿線/上井草駅 歩33分
","
新築
2階建
","
											2階",18.9万円,4000円,18.9万円,18.9万円,3LDK,64.87m2
メゾン　エフスリー,東京都大田区西六郷４,"
京急本線/六郷土手駅 歩5分
京急本線/雑色駅 歩17分
京急大師線/港町駅 歩20分
","
新築
3階建
","
											2階",17.9万円,9000円,17.9万円,35.8万円,3LDK,65.15m2
メゾン　エフスリー,東京都大田区西六郷４,"
京急本線/六郷土手駅 歩5分
京急本線/雑色駅 歩17分
京急大師線/港町駅 歩20分
","
新築
3階建
","
											3階",18.6万円,9000円,18.6万円,37.2万円,3LDK,65.15m2
三ノ輪 新築戸建,東京都荒川区南千住１,"
東京メトロ日比谷線/三ノ輪駅 歩7分
都電荒川線/三ノ輪橋駅 歩2分
つくばエクスプレス/南千住駅 歩11分
","
新築
3階建
","
											-",16.9万円,10000円,16.9万円,-,2LDK,46.98m2
グランカーサ日暮里,東京都荒川区東日暮里６,"
ＪＲ山手線/日暮里駅 歩7分
ＪＲ常磐線/三河島駅 歩5分
東京メトロ千代田線/西日暮里駅 歩10分
","
新築
9階建
","
											2階",19.7万円,12000円,-,-,2LDK,50m2
パレステージ町屋参番館,東京都荒川区東尾久３,"
東京メトロ千代田線/町屋駅 歩10分
都電荒川線/東尾久三丁目駅 歩2分
日暮里・舎人ライナー/熊野前駅 歩7分
","
築4年
7階建
","
											3階",17万円,14000円,17万円,17万円,2LDK,55.28m2
ＪＲ高崎線 尾久駅 10階建 新築,東京都荒川区西尾久３,"
ＪＲ高崎線/尾久駅 歩16分
都電荒川線/小台駅 歩3分
日暮里・舎人ライナー/足立小台駅 歩15分
","
新築
10階建
","
											5階",14.2万円,8800円,-,14.2万円,2LDK,50.72m2
ＪＲ高崎線 尾久駅 10階建 新築,東京都荒川区西尾久３,"
ＪＲ高崎線/尾久駅 歩16分
都電荒川線/小台駅 歩3分
日暮里・舎人ライナー/足立小台駅 歩15分
","
新築
10階建
","
											4階",14.2万円,8800円,-,14.2万円,2LDK,50.72m2
ＪＲ高崎線 尾久駅 10階建 新築,東京都荒川区西尾久３,"
ＪＲ高崎線/尾久駅 歩16分
都電荒川線/小台駅 歩3分
日暮里・舎人ライナー/足立小台駅 歩15分
","
新築
10階建
","
											6階",14.3万円,8800円,-,14.3万円,2LDK,50.72m2
（仮称）関原３丁目メゾン,東京都足立区関原３,"
東武伊勢崎線/西新井駅 歩11分
東武大師線/大師前駅 歩12分
東武バス/関原３丁目 歩1分
","
新築
3階建
","
											2階",13.9万円,6000円,13.9万円,27.8万円,2LDK,53.41m2
シャーメゾン　ハウオリ,東京都葛飾区柴又５,"
北総線/新柴又駅 歩5分
京成本線/京成小岩駅 歩12分
ＪＲ総武線/小岩駅 歩29分
","
新築
3階建
","
											1階",14.2万円,7000円,14.2万円,28.4万円,2LDK,55.63m2
コスモグラシア浅草,東京都台東区西浅草２,"
つくばエクスプレス/浅草駅 歩5分
ＪＲ山手線/上野駅 歩16分
東京メトロ銀座線/田原町駅 歩9分
","
築4年
15階建
","
											3階",17.9万円,15000円,17.9万円,-,2LDK,44.67m2
